    0.9022058E+00001    0.4564375E+00002    0.1772476E+00002   -0.2166636E-00008    0.1754034E-00100    0.3149249E-00019    0.3342981E-00007    0.0000000E+00000   -0.1839760E-00017    0.1541799E-00001
    0.1020777E+00002    0.4691259E+00002    0.1745446E+00002   -0.1500304E-00009    0.7454830E-00106    0.8408682E-00019    0.2405367E-00008    0.0000000E+00000   -0.4090839E-00017    0.1500453E-00001
    0.9626894E+00001    0.4614826E+00002    0.1770557E+00002    0.5995306E-00009   -0.1392519E-00102   -0.3489591E-00019   -0.9420001E-00008    0.0000000E+00000    0.2005215E-00017   -0.1590288E-00001
    0.7243755E+00001    0.3738564E+00002    0.2379761E+00002    0.2030152E-00006   -0.1063261E-00068   -0.1558493E-00030   -0.2960888E-00005    0.0000000E+00000    0.0000000E+00000   -0.4398649E-00001
    0.6015504E+00001    0.4245473E+00002    0.1895156E+00002   -0.3916658E-00005    0.7903113E-00087    0.1990434E-00020    0.5383139E-00004    0.0000000E+00000   -0.3199522E-00018    0.1032093E+00000
    0.6446705E+00001    0.4351205E+00002    0.1809123E+00002   -0.1971343E-00005    0.5731043E-00091    0.5424255E-00019    0.2775252E-00004    0.0000000E+00000   -0.4131775E-00017    0.1060259E+00000
    0.7875799E+00001    0.4357332E+00002    0.1876397E+00002   -0.6887974E-00007    0.1495746E-00091    0.1740071E-00020    0.1027171E-00005    0.0000000E+00000   -0.1518272E-00018    0.4849122E-00001
    0.8343099E+00001    0.4443638E+00002    0.1812522E+00002   -0.2411840E-00007    0.4449041E-00095    0.1886440E-00019    0.3648882E-00006    0.0000000E+00000   -0.1374281E-00017    0.4239821E-00001
    0.8815220E+00001    0.4432294E+00002    0.1857148E+00002    0.9173789E-00008   -0.1278371E-00094   -0.3479633E-00020   -0.1407057E-00006    0.0000000E+00000    0.4011365E-00018   -0.4226745E-00001
    0.8248254E+00001    0.4344237E+00002    0.1913156E+00002    0.3340660E-00007   -0.4969812E-00091   -0.3365716E-00021   -0.5039810E-00006    0.0000000E+00000    0.0000000E+00000   -0.4862188E-00001
    0.2899116E+00001    0.4240591E+00002    0.1788168E+00002   -0.1510432E-00003    0.4712746E-00087    0.4492613E-00019    0.1342652E-00002    0.0000000E+00000   -0.2877186E-00017    0.3980542E-00001
    0.3573031E+00001    0.4245180E+00002    0.1800914E+00002   -0.6082927E-00004    0.3306481E-00087    0.2930650E-00019    0.6365553E-00003    0.0000000E+00000   -0.2058464E-00017    0.4206622E-00001
    0.6975894E+00001    0.3626667E+00002    0.2446052E+00002   -0.3125718E-00006    0.5981684E-00065    0.4948591E-00032    0.4509773E-00005    0.0000000E+00000    0.0000000E+00000    0.4192766E-00001
    0.7307443E+00001    0.3404852E+00002    0.2600468E+00002   -0.1813043E-00006    0.8714375E-00058    0.1326222E-00035    0.2650680E-00005    0.0000000E+00000    0.0000000E+00000    0.4410195E-00001
    0.5949002E+00001    0.3534997E+00002    0.2467589E+00002   -0.1769105E-00005    0.6043543E-00062    0.1604502E-00032    0.2421590E-00004    0.0000000E+00000    0.0000000E+00000    0.4186019E-00001
